flood,lulc,Density_River,Density_Road,Distan2river_met,Distan2road_met,aspect,curvature,dem,flowDir,slope,twi,NDVI,rainfall,NDBI,NDWI
1,0.6,0.834885962,0.737751846,0.237231723,0.010839052,0.532908749,0.334046335,0.780011621,0.503023522,0.079879164,0.503575262,0.076348611,0.105620966,-0.2247191,0.47929937
1,0.7,0.489881144,0.596337972,0.185489908,0.068437546,0.679036398,0.425486239,0.766052719,0.079444144,0.090657585,0.387858811,0.570545227,0.078947414,-0.14514166,-0.41829926
1,0.6,0.497590748,0.430777606,0.61321127,0.024732864,0.349339457,0.268163047,0.784551255,0.02082386,0.033345828,0.771871642,0.377300398,0.099176972,-0.27845806,-0.5270856
1,0.6,0.45775779,0.394417819,0.518311353,0.200499283,0.522452436,0.383531427,0.702443696,0.01325975,0.133104886,0.504225389,0.43123897,0.097019317,0.1539182,-0.21470192
1,0.6,0.287504015,0.174158686,0.099517728,0.016889149,0.920008175,0.36134498,0.795263277,0.216659088,0.222826295,0.739234068,0.635120111,0.131652331,0.14444445,-0.35427135
1,0.6,0.719563122,0.20231882,0.148485312,0.003652621,0.828764289,0.314364391,0.748719239,0.134284687,0.137329759,0.588231818,0.581143973,0.104414857,-0.040233236,-0.535284
1,0.3,0.102473498,0.246911463,0.346947237,0.039456705,0.833304696,0.328631482,0.80652981,0.086102269,0.122165255,0.510740771,0.314097624,0.101960252,-0.29811463,-0.7565042
1,0.9,0.569547061,0.125422259,0.028077645,0.04313004,0.629654214,0.42058444,0.212090946,0.012272852,0.026708663,0.497223817,0.588808963,0.173501121,0.1159105,-0.32294816
1,0.9,0.771924189,0.139140461,0.182370981,0.030807543,0.582561816,0.187942048,0.263913217,0.063780103,0.068886247,0.635324885,0.401225981,0.169457013,-0.110968016,-0.6215539
1,0.9,0.407002891,0.238258706,0.532726923,0.143402429,0.07907399,0.245698377,0.378826797,0.07712724,0.194893902,0.516615621,0.173117401,0.103398972,-0.16317016,0.45553738
1,0.9,0.443623514,0.443562942,0.681221924,0.15216814,0.470002665,0.777884781,0.436654376,0.02082386,0.216219157,0.982074917,0.559391908,0.113390686,0.121466555,-0.4613594
1,0.6,0.226469643,0.506142245,0.178527128,0.087321628,0.108641799,0.300039321,0.504086454,0.318173415,0.043519529,0.886683418,0.046432573,0.103398972,-0.017832266,-0.5587796
1,0.3,0.854159974,0.252484414,0.180418145,0.092359726,0.08005259,0.417203576,0.271168897,0.127416477,0.046851016,0.567433005,0.10264427,0.164297442,-0.18644889,-0.6843009
1,0.6,0.62126566,0.61292854,0.061294147,0.121156881,0.535664895,0.236839818,0.620135081,0.028546916,0.202230958,0.606986235,0.492003367,0.806598065,-0.06577044,-0.4776454
1,0.6,0.382267909,0.43507668,0.745698436,0.069345802,0.029646033,0.227370115,0.874600334,0.85780635,0.209422445,0.503587384,0.077568559,0.819712254,0.20005038,-0.29565394
1,0.6,0.609058786,0.32983184,0.075847464,0.004984346,0.152033121,0.44315109,0.145785726,0.960326802,0.031611976,0.667560405,0.080051333,0.052209689,0.01393971,-0.5247205
1,0.6,0.715387086,0.221275898,0.115119735,0.142514963,0.383240126,0.32399867,0.132336625,0.011477815,0.089426054,0.353541806,0.254408033,0.109923065,0.16448691,-0.34876168
1,0.9,0.281721812,0.127905525,0.215179056,0.175651408,0.804832842,0.255384557,0.278243194,0.1404883,0.053384782,0.493660472,0.291231479,0.800272152,-0.21911955,-0.62146443
1,0.9,0.273048506,0.280766427,0.206749862,0.03057501,0.715693422,0.623390747,0.374857774,0.102914957,0.053678323,0.364080699,0.255971577,0.079660201,0.16517095,-0.38348082
1,0.6,0.782524896,0.224838203,0.731749728,0.164555029,0.139244275,0.228688671,0.247784433,0.563622522,0.041197048,0.943473716,0.531520184,0.478820096,-0.18971062,-0.64444447
1,0.3,0.795374237,0.234432643,0.614289481,0.22376778,0.347635683,0.23379467,0.231996477,0.48621292,0.06442071,0.775628587,0.419150294,0.110847817,-0.20123102,-0.48794883
1,0.9,0.2634115,0.163779883,0.712938364,0.051651681,0.640848259,0.221836023,0.294472426,0.134113643,0.239502221,0.353319887,0.524927154,0.091142435,0.097299054,-0.43693343
1,0.9,0.320912303,0.326500981,0.167366438,0.099549608,0.884403801,0.186483955,0.301400874,0.216659088,0.154062854,0.386667298,0.17130797,0.091142435,0.1672064,-0.29946807
1,0.6,0.23707035,0.282583112,0.382925661,0.013898067,0.355665655,0.387126824,0.385801,0.009260836,0.066979579,0.359632875,0.148819193,0.128578573,0.17844166,-0.48702958
1,0.6,0.465788628,0.168364054,0.582724645,0.088640334,0.154571495,0.189057497,0.250917586,0.216659088,0.074773062,0.890067815,0.171094526,0.112662553,0.12967281,-0.41128927
1,0.9,0.46771603,0.158437835,0.686648626,0.086293558,0.691775609,0.489934163,0.287099999,0.203292069,0.073084748,0.839060649,0.489565179,0.735362206,0.05455283,-0.55971897
1,0.9,0.464503694,0.154406686,0.722269785,0.071624582,0.134238934,0.648142591,0.289814546,0.171478745,0.094993757,0.633653089,0.636063056,0.692025928,0.21806167,0.3364486
1,0.3,0.838740765,0.69571814,0.29183412,0.002663872,0.35839001,0.433211603,0.19008686,0.020032253,0.126222111,0.671111963,0.034153032,0.692025928,0.057467952,-0.39530918
1,0.9,0.363957597,0.162437074,0.189073288,0.013785339,0.870508288,0.237707551,0.224913637,0.215703982,0.134474951,0.482015491,0.520674792,0.11810752,0.24246009,-0.36712915
1,0.9,0.358175394,0.305866281,0.348689564,0.184000896,0.183318755,0.267564787,0.29254464,0.52465784,0.08835473,0.369675699,0.158772865,0.11712041,0.14123932,-0.19063842
1,0.9,0.357532926,0.36666023,0.374151644,0.166718301,0.52170893,0.263611794,0.306493559,0.062048437,0.197551235,0.67132078,0.448450477,0.751007092,-0.17889027,-0.5486936
1,0.9,0.411178927,0.169014581,0.206656125,0.043389509,0.856534724,0.510588008,0.238582637,0.216659088,0.096625062,0.349944079,0.523706827,0.369019656,-0.27114624,-0.6282628
1,0.3,0.461612592,0.438907278,0.367648104,0.102226292,0.916522992,0.361833239,0.192849549,0.481088454,0.038916302,0.717023086,0.328112792,0.714738685,0.16161016,-0.4058188
1,0.6,0.31063283,0.574040029,0.716766076,0.042462924,0.590537806,0.406129922,0.439502894,0.076702493,0.206111851,0.370979049,0.133069726,0.720662387,-0.002291476,-0.57735306
1,0.9,0.897526502,0.505174988,0.034237,0.149712465,0.504585415,0.305509843,0.265261986,0.213662148,0.147116707,0.6141877,0.415976533,0.311600725,-0.36093086,-0.7411967
1,0.6,0.278188243,0.462637422,0.712392533,0.080355332,0.545608586,0.208231491,0.22230972,0.1983045,0.054307383,0.868142383,0.654010516,0.486428822,0.047328245,-0.4422188
1,0.6,0.60584645,0.454688244,0.78150208,0.040515061,0.725330543,0.350919057,0.214186778,0.224426001,0.081805179,0.491457503,0.454008164,0.61986926,0.070032574,0.22100955
1,0.9,0.341150016,0.410637013,0.580110831,0.030213443,0.359327392,0.214539359,0.242739891,0.016609584,0.06787876,0.769427513,0.485590768,0.61986926,-0.07388674,-0.5965792
1,0.6,0.430774173,0.31982808,0.051067638,0.226166529,0.617021645,0.515957281,0.222520681,0.018647063,0.176695148,0.778924438,0.421188536,0.602486923,0.24956535,-0.40723178
1,0.9,0.33697398,0.249886493,0.235407792,0.007420455,0.435770452,0.282729147,0.26842219,0.02082386,0.175797631,0.941637878,0.614874861,0.602486923,0.12484022,0.28556523
1,0.9,0.289431417,0.226680069,0.215370088,0.214824939,0.45732481,0.319506125,0.312159026,0.035708282,0.23391135,0.693623403,0.552057234,0.578682943,0.14021139,-0.45627376
1,0.6,0.800835207,0.331621809,0.074134645,0.076526433,0.769302485,0.483363994,0.264615451,0.145184488,0.115239521,0.422024208,0.648161977,0.578682943,-0.24244131,-0.69815195
1,0.6,0.295856087,0.398971477,0.450154307,0.022843306,0.454795583,0.72367596,0.226504285,0.037752567,0.168473363,0.371637972,0.446274113,0.578682943,-0.34080896,-0.75886524
1,0.9,0.423707035,0.218395824,0.693160882,0.109882863,0.612860295,0.326381502,0.270096653,0.086102269,0.103775869,0.918154807,0.642433346,0.477220477,-0.31618792,-0.6940737
1,0.9,0.538387408,0.307469813,0.13432611,0.061201653,0.309252137,0.477616828,0.271140386,0.02041891,0.033400558,0.753489798,0.519698455,0.547985096,-0.07494352,-0.5554292
1,0.9,0.332155477,0.641782259,0.317429506,0.031427864,0.496587373,0.188521955,0.454192502,0.077753402,0.185859605,0.38226639,0.192408511,0.446712231,0.08592668,-0.4144581
1,0.9,0.45326052,0.283975326,0.682312858,0.012529257,0.740962108,0.519106596,0.286491683,0.091513386,0.116725599,0.394758709,0.359600722,0.574786854,-0.27539936,-0.59297687
1,0.3,0.249919692,0.732169721,0.718480633,0.049445745,0.314484015,0.435439339,0.455852838,0.033452348,0.038744273,0.831305109,0.332916502,0.446712231,0.10501694,-0.4203789
1,0.6,0.485705108,0.196000963,0.031424518,0.021346974,0.303858034,0.22954595,0.221478605,0.017158087,0.228276973,0.757397268,0.303370812,0.305952445,-0.36622807,-0.6885549
1,0.9,0.197558625,0.2101474,0.467218887,0.18357177,0.02723524,0.65700747,0.264671013,0.343146434,0.184511281,0.330398011,0.559932252,0.310339081,-0.43206778,-0.60365427
1,0.9,0.783488596,0.292728566,0.455188407,0.180523577,0.759295698,0.339259419,0.265415135,0.182019028,0.116766651,0.618870107,0.446611259,0.310339081,-0.29266438,-0.698377
1,0.6,0.726309027,0.189395725,0.428271963,0.031977841,0.371281081,0.236279359,0.267214731,0.047252462,0.152187123,0.625531656,0.414386996,0.347706551,-0.16384664,-0.5902839
1,0.9,0.735946033,0.187528827,0.460336785,0.016259234,0.422847312,0.641441757,0.271133264,0.016385569,0.146424456,0.513206179,0.21898174,0.29467967,-0.2575556,-0.6977162
1,0.9,0.866045615,0.306502671,0.069950733,0.047761023,0.625280762,0.298551206,0.265893762,0.062327608,0.097673264,0.585918896,0.601058338,0.33060239,-0.34164223,-0.715625
1,0.9,0.636042403,0.198308352,0.290076212,0.098601009,0.78905867,0.320290598,0.280648679,0.908748457,0.106526657,0.936346173,0.562032915,0.256604507,-0.15010571,-0.42036554
1,0.6,0.262126566,0.528972979,0.596424957,0.00320717,0.12923154,0.431119757,0.566340768,0.109101436,0.16144472,0.402491861,0.145471452,0.408483149,-0.28348735,-0.5171577
1,0.3,0.829424992,0.620438198,0.477536716,0.046299906,0.694735927,0.442255644,0.583500381,0.085384034,0.122898967,0.79363471,0.037969779,0.408483149,0.029796131,-0.66367877
1,0.9,0.723417925,0.15974601,0.498110836,0.098134561,0.575451696,0.468215435,0.369453067,0.02082386,0.227890917,0.416881145,0.328542904,0.283835058,0.17757817,-0.49764076
1,0.6,0.81111468,0.628829966,0.116172711,0.199569505,0.533379353,0.399093007,0.578293534,0.02082386,0.23268779,0.470564599,0.502340858,0.343604072,0.1884139,-0.3354824
1,0.6,0.361708962,0.536762401,0.672625041,0.160184647,0.751392612,0.379254387,0.608612957,0.208811695,0.228873422,0.561601487,0.59596055,0.291680013,0.06080247,-0.38664845
1,0.6,0.75297141,0.160655149,0.304130735,0.189976764,0.301688108,0.39175052,0.646177643,0.012915038,0.159675687,0.610418968,0.035692481,0.175221233,-0.10393234,-0.6218164
1,0.4,0.756504979,0.209748548,0.250665621,0.147527534,0.053758557,0.59033193,0.429645013,0.271430957,0.109482483,0.442867642,0.145952032,0.291680013,0.20606793,-0.38145292
1,0.6,0.361708962,0.350876321,0.23236321,0.065944334,0.746545495,0.350854028,0.669721471,0.197121559,0.134518081,0.604786465,0.487560518,0.425978862,-0.09842719,-0.5983758
1,0.7,0.677481529,0.126028171,0.674090642,0.209313269,0.580626253,0.37873027,0.617428032,0.183159279,0.048101895,0.600464767,0.03637531,0.425978862,-0.16805758,-0.4863601
1,0.6,0.689045936,0.183597942,0.170120745,0.006957085,0.370787729,0.366890862,0.728800567,0.018645891,0.100310697,0.844169099,0.20745314,0.433516634,-0.013506852,-0.5005109
1,0.6,0.261162865,0.317568816,0.634273605,0.055970011,0.517499303,0.576330179,0.531258557,0.02082386,0.158383188,0.677232719,0.505199861,0.433516634,0.30735043,-0.3592754
1,0.6,0.822036621,0.537801417,0.470028245,0.075130807,0.861737454,0.296885508,0.65813909,0.477772725,0.101350986,0.424678984,0.1105523,0.433516634,-0.006354708,-0.3648472
1,0.6,0.283006746,0.717687444,0.283433118,0.049141168,0.49053519,0.205111712,0.845703809,0.009973826,0.115921827,0.785734422,0.65182163,0.286837221,0.004047855,-0.4750866
1,0.6,0.246707356,0.216119964,0.765300102,0.108831966,0.438830108,0.186328374,0.869210781,0.014132591,0.164423956,0.689299125,0.410999222,0.886855241,0.12544672,-0.45977363
1,0.6,0.383874076,0.514372065,0.085728499,0.003672622,0.57972901,0.352233966,0.763313627,0.0634313,0.060530565,0.831588724,0.499946117,0.921413379,-0.37407658,-0.7622739
1,0.6,0.088339223,0.749654344,0.501322323,0.015368052,0.54440672,0.299919231,0.876150297,0.036256766,0.232760673,0.728279116,0.355674312,0.879609671,-0.059930313,-0.45689654
1,0.6,0.345326052,0.217874365,0.177732817,0.128626732,0.364001501,0.459999259,0.728051591,0.016614602,0.181530395,0.724133296,0.337209655,0.654061027,-0.232408,-0.6811977
1,0.6,0.19434629,0.24276312,0.773614739,0.019369144,0.223504231,0.706179088,0.528885785,0.010720502,0.122017407,0.385479396,0.599686798,0.79946493,-0.12855108,-0.55120546
1,0.3,0.230324446,0.737495416,0.283026673,0.006845465,0.831140822,0.268094129,0.823630862,0.202722489,0.070878218,0.482465261,0.425036589,0.906484232,0.16180371,-0.21491735
1,0.6,0.456472856,0.210282493,0.566477046,0.149807971,0.28635581,0.274021916,0.838235747,0.010119319,0.145678546,0.794845542,0.317635472,0.198061943,-0.021385254,-0.6165698
1,0.6,0.496627048,0.304523311,0.229477658,0.051043937,0.534043207,0.228167229,0.872066441,0.009470143,0.224615766,0.426895984,0.171400557,0.783711153,0.36101013,-0.05495894
1,0.6,0.605525217,0.377274402,0.02005753,0.10408269,0.912592041,0.318903124,0.72128752,0.169058888,0.06910705,0.585990367,0.167094312,0.783711153,0.24493986,-0.38090128
1,0.6,0.810793447,0.672950902,0.079787814,0.105056072,0.608391818,0.404006838,0.78169599,0.398311127,0.069658183,0.823721399,0.384994796,0.801143264,-0.053353332,-0.5010687
1,0.6,0.54770318,0.160949779,0.340409509,0.076429668,0.573873904,0.305921892,0.822905405,0.716387831,0.034304551,0.924737044,0.037624475,0.801143264,0.040341213,-0.52628607
1,0.6,0.115644073,0.362104149,0.686106158,0.015940004,0.600693113,0.50995851,0.732170409,0.03285743,0.218330174,0.359468267,0.400078699,0.824955301,-0.1071879,-0.5247467
1,0.6,0.614840989,0.176637832,0.095463269,0.106093008,0.056068656,0.356427016,0.71665231,0.771454411,0.122357335,0.503554912,0.466692204,0.824955301,-0.3158476,-0.6294017
1,0.6,0.539351108,0.128897063,0.236433937,0.036674827,0.392709597,0.707896079,0.172669307,0.009926312,0.056720792,0.694970007,0.17018706,0.819712254,0.23286362,-0.47452182
1,0.6,0.746225506,0.168753096,0.130997809,0.05369632,0.514852999,0.325866381,0.152680789,0.02082386,0.074160036,0.660714001,0.095455496,0.453809685,-0.106247514,-0.4654718
1,0.3,0.744619338,0.167813052,0.128092543,0.045385977,0.402081607,0.285987127,0.151844524,0.042264139,0.063434163,0.754240517,0.092059184,0.712293119,-0.21512264,-0.5977814
1,0.4,0.742370704,0.161623237,0.076032906,0.053708911,0.487904399,0.31773772,0.148535877,0.015831467,0.069583403,0.826145875,0.176684657,0.7621135,-4.92E-04,-0.5270108
1,0.3,0.65756505,0.191045327,0.099877333,0.010353804,0.566461526,0.366654937,0.168479005,0.065510401,0.011316274,0.698620428,0.120067702,0.806598065,-0.19426964,-0.6262534
1,0.6,0.807581111,0.329766705,0.169231394,0.040505768,0.740713345,0.258862053,0.144054892,0.073849837,0.124948923,0.632299469,0.260914357,0.783711153,-0.38203067,-0.7748593
1,0.3,0.675554128,0.36603201,0.195837666,0.017129888,0.752234204,0.440884458,0.126868514,0.13617862,0.086005712,0.543643389,0.101652185,0.801143264,0.07129799,-0.10243055
1,0.3,0.822036621,0.363724322,0.131878262,0.006779074,0.661431774,0.428660958,0.124315147,0.108740812,0.126523215,0.59667326,0.191040575,0.801143264,-0.20476611,-0.541502
1,0.4,0.643430774,0.378698145,0.17764575,0.010932006,0,0.374570524,0.134688611,0.024173494,0.124290276,0.672446006,0.124900441,0.751025432,-0.14016712,-0.48066637
1,0.2,0.671056858,0.381150701,0.076193688,0,0.765527427,0.446709294,0.148005042,0.175423073,0.067338498,0.887282967,0.227115926,0.806684948,0.030166337,-0.38709676
1,0.2,0.693864439,0.379213556,0.010423511,0.007351944,0.635680171,0.338649854,0.153955549,0.034375191,0.081288291,0.598713271,0.320912255,0.806684948,0.18725379,-0.42174578
1,0.3,0.523289431,0.314072385,0.351843128,0.114202243,0.609021656,0.426072709,0.171679597,0.02082386,0.054054987,0.836040804,0.198636505,0.751025432,0.0754236,-0.42665434
1,0.3,0.67394796,0.232299263,0.004153829,0.047525995,0.618397005,0.277789426,0.175093636,0.500161753,0.03260318,0.910528179,0.171869943,0.806684948,0.18083765,-0.4899363
1,0.6,0.544812078,0.272143802,0.112031661,0.008014863,0.499581291,0.47947056,0.148460791,0.02082386,0.022350068,0.57659847,0.066959378,0.806684948,0.07190874,-0.4087817
1,0.3,0.559267588,0.336128312,0.097782056,0.076365018,0.116459738,0.306427533,0.126694854,0.372928786,0.131604625,0.608124848,0.100035138,0.795580266,0.11093018,-0.3857868
1,0.6,0.369097334,0.305847077,0.121464763,0.091647656,0.086609672,0.488937225,0.16888962,0.975958556,0.120241236,0.441618818,0.09577993,0.795580266,-0.36236855,-0.7498165
1,0.6,0.423064568,0.290571217,0.02746762,0.032692267,0.072171834,0.565035307,0.16837532,0.092998354,0.180738052,0.535610141,0.512926702,0.82002452,-0.075,-0.5700824
1,0.6,0.299068423,0.237594583,0.605320901,0.046574493,0.728683553,0.195573699,0.194147137,0.201199902,0.054444103,0.852661713,0.140598112,0.695029339,0.039575838,-0.5104229
1,0.6,0.407002891,0.09083588,0.286645165,0.086541666,0.854201252,0.226355187,0.235567907,0.216659088,0.084289377,0.483359825,0.179080725,0.795580266,0.017802866,-0.566482
1,0.3,0.705107613,0.22603732,0.057317479,0.12143428,0.700929813,0.596760131,0.128943491,0.059599989,0.054057747,0.443602678,0.084352644,0.53098485,0.17482096,-0.43403643
1,0.3,0.693543206,0.233132938,0.013742578,0.036062751,0.422503802,0.242947254,0.131849987,0.02082386,0.101483353,0.810480091,0.115256214,0.682275402,0.0345801,-0.08571429
1,0.2,0.642788307,0.228893494,0.008061883,0.004550401,0.898488112,0.350258077,0.151831975,0.122265444,0.037158801,0.550946012,0.100239474,0.671331331,-0.26372728,-0.7170989
1,0.6,0.459363958,0.146453999,0.504694325,0.026744904,0.099658167,0.560931594,0.258162592,0.638629043,0.163429547,0.276980349,0.03847085,0.735493806,0.1658031,-0.27986908
1,0.6,0.582075169,0.125100094,0.115666084,0.078397745,0.479494049,0.30759549,0.238534,0.02082386,0.256701536,0.364700546,0.143684219,0.735493806,0.15454546,-0.39312464
1,0.3,0.570831995,0.125679855,0.081244532,0.055463899,0.092153442,0.618955086,0.203880123,0.095789947,0.044932631,0.507910476,0.262971383,0.780926,0.16968699,-0.30216536
1,0.3,0.563764857,0.126177297,0.079728546,0.067624385,0.119442386,0.364613291,0.200686673,0.845589684,0.010606562,0.721412774,0.367499456,0.671331331,0.040509257,-0.47508895
1,0.3,0.706071314,0.499803338,0.111953098,0.033224663,0.467524499,0.246158315,0.188818433,0.200681745,0.10925128,0.772242952,0.245266205,0.780926,0.11400206,-0.43658063
1,0.9,0.264696434,0.118021971,0.137579281,0.038921135,0.844489975,0.36772444,0.274557957,0.202177763,0.163256593,0.510159871,0.02866175,0.780926,0.18506323,-0.36895674
1,0.6,0.297141022,0.499919505,0.175292102,0.206699812,0.334054393,0.279824266,0.341169851,0.412866409,0.168095123,0.967815859,0.293830556,0.671331331,-0.07436823,-0.39000466
1,0.3,0.998715066,0.764663307,0.151406537,0.031084951,0.564552814,0.27967549,0.179944166,0.107371948,0.092515338,0.891400517,0.090684988,0.663295716,-0.6089918,-0.77300704
1,0.9,0.520719563,0.122189437,0.773138628,0.053729943,0.189437998,0.398129494,0.234932343,0.200602558,0.124991097,0.506666346,0.664716837,0.540183589,-0.13359684,-0.44665825
