flood,Density_River,Density_Road,Distan2river,Distan2road_met,NDVI,aspect,curvature,dem,flowDir,lulc,rainfall,slope,twi,NDBI,NDWI
0,2.87E-04,0.5036742,1584.2142,627.7618,0.2562359,331.62076,14,528,32,10,824.5779,21.84487,7.1112804,-0.2414905,-0.7299051
0,2.77E-04,2.7695441,2601.1196,1050.0212,0.40047178,245.09523,9,196,16,10,961.72955,14.05258,7.815935,-0.28708544,-0.7036478
0,1.39E-05,0.09566565,2856.7627,4808.504,0.4406075,9.293308,-20,831,8,10,692.7438,12.731555,7.348845,-0.37954497,-0.7209549
0,2.46E-04,11.437339,1537.7778,247.73125,0.23716097,135,-6,31,16,30,1023.7572,0.9853842,6.659854,0.11062135,-0.47816285
0,1.97E-04,0,3243.2856,8308.58,0.31353286,241.58734,-25,692,8,10,811.013,15.704153,6.7478414,-0.32489452,-0.715847
0,1.13E-04,3.9936898,4657.9233,152.02794,0.20590968,198.43495,7,734,1,40,206.86096,1.4687471,8.735478,-0.02513258,-0.46587536
0,2.62E-04,5.389338,1610.0533,497.82385,0.2986597,173.92755,3,577,16,10,288.6023,10.847289,7.628907,-0.055555556,-0.655496
0,1.87E-04,7.980069,1223.129,60.811176,0.33956602,135,-15,17,2,10,939.21313,1.3137449,11.859108,-0.08223944,-0.48261294
0,1.08E-04,0,2227.1418,8786.524,0.38587117,209.74489,-5,599,1,10,773.41736,7.448564,7.596732,-0.380042,-0.7298795
0,2.93E-04,5.8469224,97.51856,30.405588,0.20295459,225,9,491,16,30,349.9691,1.3137449,9.435639,0.066200465,-0.5009367
0,2.51E-04,2.2023532,2132.4792,21.499998,0.2175139,315,-3,219,32,10,335.9135,1.6420193,7.3562284,-0.09118012,-0.54231536
0,1.50E-04,12.763468,2756.5679,30.405588,0.10354109,180,3,791,4,40,263.37936,2.3215306,6.523383,0.08541071,-0.45277506
0,1.17E-04,0,1822.9078,9729.776,0.46365678,52.35238,-13,485,128,10,767.7443,10.159885,7.5704494,-0.38567933,-0.73653334
0,2.83E-04,8.4904995,2275.6372,21.499998,0.33246812,40.601295,6,464,128,30,431.80057,4.275084,8.395724,-0.058061633,-0.61706483
0,1.68E-04,0.9277591,1168.901,1785.4282,0.19362932,298.44293,7,443,32,10,986.27045,12.478897,7.730577,-0.26490566,-0.51605606
0,1.39E-05,0.2781758,3308.5344,2896.176,0.41930357,69.623566,-39,613,128,10,692.0284,31.192963,7.09849,-0.22832167,-0.6504581
0,1.59E-04,3.2459452,2464.6155,273.6503,0.22658372,23.19859,5,603,128,40,347.39798,7.040324,7.973055,0.09125279,-0.48664606
0,1.84E-04,1.8060733,738.9347,939.60846,0.26961753,254.05461,-14,305,2,10,321.78644,3.3781307,8.064954,-0.21553513,-0.64857256
0,5.74E-05,2.1435854,4400.637,91.20252,0.145172,300.96375,-4,202,1,40,522.50024,1.3541625,7.411794,0.124039516,-0.36100057
0,1.34E-04,6.810644,1736.1547,60.811176,0.21027365,85.91438,-22,683,4,10,356.26572,6.4924836,7.103345,-0.19079523,-0.5531915
0,1.24E-04,0.15947345,1656.2051,1737.4832,0.4854678,271.0609,-36,581,16,30,814.22955,23.649233,7.255609,-0.5556546,-0.7938547
0,2.28E-04,1.9100828,577.68506,501.07065,0.31919658,119.0546,-3,285,64,30,337.38306,2.3900836,6.9583235,-0.06776798,-0.610647
0,2.36E-04,3.7500236,1061.2992,344.31427,0.12093596,39.559666,-2,656,64,40,463.6009,6.89609,7.3339653,0.10408114,-0.34371606
0,1.85E-04,2.2066958,1474.6246,968.7302,0.3211831,279.4623,16,313,16,10,329.4649,19.046614,8.097234,-0.33009022,-0.66538954
0,2.76E-04,3.037198,1468.6099,740.65814,0.41507357,137.79271,-54,771,2,10,283.596,35.2234,7.0889964,-0.25790215,-0.68864864
0,2.79E-04,5.6046114,1967.488,181.98657,0.42949352,4.236394,1,612,16,10,377.12286,12.381112,7.5517726,-0.12127317,-0.6180233
0,1.17E-04,0.72980946,2243.3416,202.50821,0.23201135,192.33908,-9,872,4,30,467.16858,14.87406,7.3110523,-0.010218978,-0.53097343
0,2.91E-04,4.4648275,836.3419,249.5824,0.33168578,181.08092,40,569,4,10,276.74402,12.128574,7.6981325,-0.088575095,-0.6825397
0,2.24E-05,0.48495093,5332.063,2652.0188,0.4031918,150.06848,22,221,1,10,935.9759,8.775692,7.9148674,-0.0632466,-0.61536294
0,3.03E-04,1.5605733,2011.8185,1216.2235,0.1817729,135,14,400,1,40,682.5994,1.9701859,9.068704,0.16597717,-0.41097423
0,2.85E-04,2.3803017,1290.417,29.369543,0.109559305,282.5288,7,345,16,40,662.2675,4.275084,7.683549,0.29680496,-0.387336
0,6.70E-05,3.3618362,3492.2827,56.576008,0.14911029,202.61987,-13,563,32,30,301.34177,6.017067,7.803167,-0.04961738,-0.41450432
0,1.52E-04,0.75914156,2063.9998,906.88153,0.111628845,259.5923,38,852,4,10,456.73892,11.418514,8.760593,0.19712448,-0.36112893
0,1.77E-04,0.01082294,1571.6771,6175.5786,0.38152605,33.99646,-40,596,64,10,864.2761,22.808153,7.533618,-0.34715027,-0.7240822
0,1.01E-04,1.7252346,4451.3726,515.99994,0.20138218,214.69516,7,196,2,40,759.2703,3.6676545,7.8101773,0.1518485,-0.48181486
0,1.82E-04,2.0311534,2514.9255,273.6503,0.32165846,108.43495,14,244,16,10,553.9701,0.7344942,8.560005,-0.06637759,-0.5838494
0,1.58E-04,1.0286613,866.8404,387.64795,0.12758335,94.398705,0,335,128,30,773.15045,6.0347114,7.742889,0.22214076,-0.42416108
0,3.97E-05,8.158886,3647.7637,113.38257,0.16444036,320.35583,-21,720,16,10,305.17053,10.440772,8.131586,-0.016912866,-0.5589104
0,1.76E-04,2.6761332,2037.1744,21.499998,0.13776238,208.30075,-10,449,4,50,297.76413,3.4254887,7.7214723,0.006304177,-0.57625
0,9.25E-05,2.569042,1686.3271,455.35916,0.2779949,280.61966,-5,477,16,30,835.4445,7.519032,8.255909,-0.22994849,-0.7187661
0,1.61E-04,0.11726775,550.81,545.4611,0.31673193,130.23636,-10,572,2,10,825.9143,34.620445,7.1466846,0.028410034,-0.45400298
0,1.50E-04,0.5748582,3253.0898,373.14972,0.4272427,228.94519,-8,1123,16,30,562.718,9.461983,7.3465023,-0.18629251,-0.68091166
0,1.45E-04,11.672537,1297.9971,0,0.25151724,81.869896,2,724,32,40,281.45425,1.6420193,8.556948,-0.030829353,-0.54155844
0,3.50E-04,2.8204234,724.54614,56.576008,0.17393216,186.84277,-1,300,2,30,342.92136,5.8284774,7.020068,0.15165165,-0.4169279
0,5.00E-05,0.24285841,4529.8633,2167.869,0.22677365,71.56505,0,47,64,30,1091.0057,0.7344942,11.859108,0.00778761,-0.44410098
0,4.24E-04,2.8251197,519.65375,71.39868,0.20396346,315,17,408,32,10,301.6694,1.3137449,8.857244,-0.065469354,-0.6725127
0,1.13E-04,2.4192412,4653.173,399.1134,0.44736323,1.7357038,-54,460,32,10,295.9906,7.623457,11.859108,-0.30692422,-0.770092
0,5.06E-05,0.24304932,2659.1682,4221.626,0.434923,239.03624,10,240,8,10,925.22235,10.708851,8.394153,-0.3500586,-0.7389664
0,1.84E-04,1.3036587,451.6014,723.32684,0.2849318,5.9644866,6,822,32,10,435.88074,15.274997,7.3325577,0.09981516,-0.51666147
0,1.74E-04,3.1694858,609.5841,42.999996,0.17546377,29.29136,3,442,128,30,305.6245,10.79024,7.080273,0.049045835,-0.5134828
0,2.02E-04,2.6811512,1920.1272,345.60846,0.329896,32.275642,-16,76,128,10,905.1207,10.326413,7.266006,-0.012655623,-0.57876164
0,2.31E-04,4.9486904,1762.1156,60.811176,0.23706362,181.54816,-3,478,4,10,392.51505,8.533835,6.794272,0.056988083,-0.5860058
0,1.55E-04,0.88034266,4305.0303,1253.3873,0.22901177,181.59114,7,288,16,10,531.80414,16.278042,7.875614,-0.031891122,-0.51010704
0,0,15.231078,7462.01,30.405588,0.0908939,237.09476,-21,776,1,50,301.16586,4.6927934,6.028218,0.17310345,-0.16013546
0,3.12E-04,0.84566003,1987.5537,994.3875,0.2520089,165.96376,8,293,4,30,535.83923,20.190315,7.8574347,-0.002438175,-0.4736303
0,1.03E-04,0.80719554,2618.4023,1261.7085,0.37833673,233.1301,15,904,8,10,461.01624,4.635463,8.89953,-0.123488605,-0.6134358
0,2.25E-04,1.204915,754.4078,1126.5847,0.06781006,358.02505,21,371,128,40,458.42368,6.7092934,7.5971875,0.20811856,-0.29130548
0,4.06E-04,5.5656123,1482.9568,159.27518,0.37920535,315,-1,586,16,30,309.52545,4.915313,7.1254487,-0.24538644,-0.71601206
0,7.98E-05,0.14039958,3762.4998,3469.0623,0.21199822,17.354025,2,434,64,30,758.22644,7.740022,8.289985,0.032956503,-0.51812303
0,2.36E-05,2.5223176,5689.764,21.499998,0.10700611,164.74489,1,207,4,40,530.16376,2.6465178,7.4581747,0.14356743,-0.31163144
0,6.70E-05,1.3877355,1487.2814,1795.325,0.47459748,60.195248,-21,529,128,10,890.0124,25.69786,7.8874207,-0.37293795,-0.76640624
0,2.51E-04,1.7202382,1946.4825,522.4557,0.38450143,179.43274,-19,630,2,10,333.14145,22.268095,7.683194,-0.18934485,-0.68916154
0,5.26E-05,0.76064295,5481.491,1941.6427,0.42183688,60.802513,-15,181,1,10,943.8128,17.526125,8.0014515,-0.26111054,-0.73425364
0,3.40E-04,9.172837,1657.4188,219.91838,0.364363,128.991,17,28,1,10,1068.9329,6.2509456,8.345452,-0.18869807,-0.7071929
0,3.27E-04,1.719265,1825.1489,279.49997,0.19480415,231.3402,-1,145,2,10,860.4282,2.9719696,7.8110394,0.091604955,-0.46905273
0,1.83E-04,1.9150434,1628.225,2170.0608,0.17687294,252.34988,-7,309,32,30,628.35675,20.524916,7.530182,0.072649576,-0.47243425
0,2.26E-04,7.5143356,2244.0845,30.38851,0.27095073,349.992,-2,509,1,10,391.9988,4.0032506,7.2460456,0.017147636,-0.59755266
0,2.49E-04,6.182957,2121.1116,0,0.23872666,282.99463,10,592,16,10,393.93268,3.0959876,8.153589,-0.07712716,-0.5072925
0,1.65E-04,1.860532,804.43744,712.2775,0.14899036,319.0856,-2,470,64,30,467.9873,13.572206,7.92945,0.13765979,-0.37622598
0,2.07E-04,1.3289064,1214.6041,2579.8877,0.20465654,206.1139,5,507,4,10,672.9704,12.967005,7.5189266,-0.055217136,-0.55337
0,1.79E-04,1.8545474,3943.694,912.16766,0.10754954,266.63354,19,217,8,40,462.90796,3.9493225,7.8559093,0.123104475,-0.32133862
0,1.85E-04,2.6724875,654.3392,752.7384,0.1815236,133.5312,15,239,4,10,519.12714,24.10108,8.2164135,0.08365468,-0.4829343
0,4.59E-04,1.4390743,1303.6873,671.41205,0.2908563,57.804264,17,562,64,30,273.40665,21.208609,8.444921,-0.17563902,-0.64849603
0,1.23E-04,0,820.61554,10031.207,0.4670961,68.498566,-12,555,1,10,768.66125,23.333975,7.689735,-0.3946741,-0.78031456
0,2.35E-04,0.86085916,889.2088,60.809933,0.10193743,238.3925,6,300,32,30,762.61676,7.0553284,7.397719,0.29138687,-0.31437856
0,1.07E-04,6.797218,4485.234,30.405588,0.3666628,329.03625,9,643,64,10,286.05817,5.4015985,7.5806613,-0.12870201,-0.66415095
0,2.30E-04,4.111772,1828.6195,169.48521,0.3404426,63.434948,9,518,64,10,320.7946,2.0766673,8.964118,-0.18481013,-0.687188
0,2.47E-04,0.41297266,181.98657,4090.211,0.4167726,168.11134,-38,289,4,10,941.9355,17.477232,7.0122676,-0.314597,-0.7661344
0,2.02E-04,1.2879481,945.99994,958.0488,0.15933286,104.123184,86,284,1,10,472.3599,32.94179,7.704374,0.05551594,-0.4736173
0,1.43E-04,0.07835524,3545.308,2373.1997,0.44461325,234.09027,-24,664,8,10,808.1682,8.259114,5.8095455,-0.3619086,-0.7387713
0,2.29E-04,1.0446271,1959.84,574.0801,0.22884174,32.47119,-11,458,128,10,517.1878,6.0347114,8.153878,0.108011566,-0.52088165
0,0,7.581519,6884.065,0,0.16651459,98.130104,-7,704,1,10,375.11664,8.15679,8.1516905,0.068882465,-0.52144825
0,6.23E-05,1.1067138,4781.8477,3155.0461,0.27250937,234.67336,3,423,8,10,1187.7294,27.103697,7.630388,-0.28562972,-0.58680445
0,1.33E-04,0,1507.1453,9099.723,0.35039625,55.304848,4,458,64,10,681.5586,3.6676545,7.4125137,-0.29746467,-0.72694486
0,6.52E-05,0.82663596,5463.449,1983.9775,0.43310606,36.528854,-20,209,128,10,952.3113,15.239652,7.3512955,-0.33363006,-0.7250432
0,1.83E-04,0.21448144,2591.9434,4393.01,0.4309475,287.44717,-13,847,16,10,310.88147,16.566122,7.1904716,-0.3303041,-0.75837374
0,6.26E-05,0.59388494,1734.6238,1490.7883,0.43530747,315.99634,-6,644,32,20,915.9461,33.402016,7.61528,-0.45858783,-0.7107651
0,1.55E-04,2.8628802,982.57153,169.97234,0.46006647,95.463844,54,415,1,10,855.31665,25.095768,7.5865593,-0.35990503,-0.76413643
0,2.28E-04,1.2573336,972.9788,1584.0483,0.08335228,306.8699,-17,476,16,30,486.56522,9.211026,6.730628,0.14079823,-0.36563876
0,6.10E-05,0,3692.0303,12663.988,0.44830686,333.43494,-3,581,32,10,766.6258,24.382744,7.5957704,-0.41361257,-0.76542705
0,1.59E-04,4.780788,659.6544,60.811176,0.08512524,90,13,490,2,10,391.85074,5.5572324,7.1738896,0.1641051,-0.43979505
0,1.14E-04,2.7036774,555.58905,56.576008,0.1451025,149.03624,8,13,16,60,931.1057,1.3541625,7.8056307,0.14005168,-0.23381117
0,5.36E-05,7.0857067,4107.754,669.71735,0.31437302,225,16,675,16,10,313.7186,3.2813458,8.622592,-0.20894738,-0.6012548
0,6.65E-05,2.6477869,5231.3975,121.62235,0.123598054,45,-25,356,2,40,517.11194,2.9538245,6.4361215,0.1839585,-0.4954296
0,2.06E-04,2.3294659,1216.2235,923.031,0.43791184,246.9296,28,222,8,10,992.18335,25.449697,7.7916665,-0.2865009,-0.68265766
0,5.75E-05,0,2050.1235,6577.314,0.38917795,118.37924,20,1089,1,10,704.1152,21.84487,7.33336,-0.31961057,-0.7629134
0,1.35E-04,0.4171258,620.6938,4217.028,0.41148695,6.632514,15,200,128,10,1124.6222,9.953978,7.818921,-0.3639489,-0.71182
0,2.01E-04,5.3022523,762.12646,323.9231,0.42747772,101.30993,-11,169,8,40,553.2418,1.1842326,7.129994,-0.43425015,-0.65869516
0,2.13E-04,2.378407,1103.3356,169.97234,0.3270418,14.743562,22,439,64,10,276.04794,9.051114,7.6182003,-0.14943987,-0.63893914
0,0,0.6540858,6830.656,655.9517,0.36223018,290.55603,20,436,64,10,833.9106,19.104988,7.541562,-0.2021196,-0.5746158
0,7.04E-05,3.3305514,3923.0525,21.499998,0.21557583,29.47589,9,514,64,40,641.0409,6.113464,8.016663,-0.024941543,-0.470506
0,3.04E-04,2.0219228,1307.3011,665.5465,0.242196,140.71059,-32,381,2,10,704.2656,9.807055,7.3857555,0.09069882,-0.5162535
0,1.76E-04,3.21159,768.2499,991.91235,0.2331266,29.74488,32,629,64,10,291.94812,7.448564,8.184172,0.039882913,-0.53271025
0,2.55E-04,2.034502,4111.6904,945.99994,0.080999136,318.57632,-13,208,32,40,362.5516,5.251402,6.8098807,0.12209684,-0.37069455
0,9.83E-05,0.511442,1855.1289,1098.8269,0.49299532,164.74489,-41,116,4,10,1085.9016,2.6465178,11.859108,-0.33814767,-0.74584854
0,2.70E-04,5.2389984,695.70105,1022.6222,0.42264813,191.30994,-12,760,4,10,249.36847,9.390223,7.6552,-0.29347622,-0.70719606
0,1.74E-04,2.9580047,1746.5686,0,0.16527094,239.03624,-3,159,4,40,773.81934,1.3541625,7.7640758,0.11801592,-0.4233087
0,1.47E-04,0,2305.7837,8757.182,0.35571104,270.8814,-12,883,32,10,841.2008,14.764288,8.007132,-0.2912673,-0.6875435
0,9.91E-05,1.1076639,286.43903,100.44561,0.28494355,127.874985,-4,498,4,30,643.285,2.6465178,9.097959,0.10505173,-0.41113243
0,4.11E-04,7.751144,279.49997,30.38851,0.2878534,281.30994,8,6,4,50,1076.4346,2.367454,7.8201585,0.010464563,-0.5916858
0,1.43E-04,0.88817513,2429.4998,540.706,0.32769486,180,3,33,1,10,1186.2772,0.9290393,9.099396,-0.24928682,-0.6999104
0,3.64E-04,2.023068,60.811176,792.3671,0.32731152,167.27565,15,284,4,10,325.08627,7.3415356,7.8991623,-0.16835396,-0.64867723
0,1.70E-04,1.909366,417.7075,692.77057,0.2020717,345.25644,7,198,16,30,320.26486,4.5539675,7.8219686,0.104523465,-0.5035461
0,1.18E-04,1.8371718,4277.4536,383.2924,0.31971067,63.434948,-9,193,2,40,759.3097,3.1132982,7.374597,-0.09914476,-0.55815
0,7.65E-05,0.35864684,5154.8115,3445.964,0.22451773,236.84207,-36,324,4,10,605.23224,19.960737,7.066176,-0.018682858,-0.5833031
0,2.08E-04,3.1066935,914.058,30.405588,0.39395922,174.80557,2,49,4,10,895.69244,2.5639057,7.720257,-0.23105998,-0.6881127
0,1.95E-04,6.7589297,1041.5728,21.499998,0.2437017,111.03751,11,403,2,50,455.26227,3.2318566,7.574073,-0.005940594,-0.48624927
0,4.48E-04,3.1225774,267.68762,42.999996,0.22425106,193.3925,-21,388,2,10,312.17767,5.0014973,6.9194975,0.002997464,-0.5581982
0,1.05E-04,0.6094485,2277.6921,2554.0693,0.3476887,216.9643,39,321,8,10,1067.4781,26.204697,7.750203,-0.23030724,-0.6727387
0,3.44E-05,5.0842586,3423.9988,932.19574,0.13295715,113.19859,5,317,1,40,431.2384,3.5335,7.472256,0.11854478,-0.3511342
0,1.63E-04,0.64906687,1764.5449,1513.4103,0.37761807,142.90717,-12,595,2,10,947.094,32.011147,7.8019996,-0.17048031,-0.60259664
0,2.79E-04,3.4054794,1702.713,56.576008,0.3049428,259.99203,16,403,8,40,486.7199,7.9677925,8.797626,-0.09538688,-0.61386406
0,1.17E-04,0.8497883,42.999996,2580.4568,0.455024,172.79395,-11,252,2,10,952.0382,19.570845,7.3243046,-0.3259346,-0.75267017
0,6.36E-05,0.45203018,1213.2136,2728.5793,0.36376953,16.699244,26,419,16,10,893.90063,4.8386173,8.655244,-0.30814922,-0.72116286
0,2.66E-04,3.254796,257.99997,308.72998,0.36239272,55.619656,-8,516,1,10,286.08286,5.3320456,7.8204956,-0.10190664,-0.6002546
0,5.17E-05,8.387986,3077.416,56.576008,0.18419212,260.5377,9,753,4,40,337.9916,2.8235226,7.9896636,0.13835958,-0.49425286
0,3.80E-05,12.167052,4681.053,364.6422,0.26191404,301.26373,-40,776,8,30,302.6488,27.976767,6.5988755,-0.23893805,-0.6320101
0,1.85E-04,3.6031663,1024.6117,665.46857,0.39733514,130.1009,-1,118,2,10,997.8929,11.387108,7.040114,-0.21873279,-0.67830044
0,3.20E-04,2.1253757,169.31851,60.535225,0.181539,33.690067,6,395,1,40,612.50366,1.6745193,8.182623,0.2012348,-0.35826772
0,1.92E-04,0.023286048,2168.9363,5379.2476,0.16942853,315,-8,240,128,40,782.78094,1.3137449,7.7633653,0.14009662,-0.38730127
0,5.83E-05,1.4331623,4603.8135,931.75305,0.25791156,251.56505,16,562,8,30,289.05942,12.294831,7.9020767,-0.01875541,-0.5842058
0,1.09E-04,1.7488902,1102.0032,21.499998,0.36313158,114.443954,-12,635,8,10,298.92316,2.8044105,6.9559565,-0.17598653,-0.67948717
0,1.18E-04,7.0208807,2140.813,0,0.19661078,3.814074,-14,722,32,10,351.65686,3.487623,6.4946985,-0.01721731,-0.4875808
0,1.46E-04,4.2501006,1882.6583,290.02682,0.2031932,338.19858,-2,412,32,10,747.32336,2.5001462,7.7208767,0.19361901,-0.48246118
0,1.63E-04,4.0367284,1146.6041,489.56992,0.46257126,277.8355,-1,227,16,10,1015.1477,24.039572,7.177446,-0.37025458,-0.7310513
0,4.10E-05,14.055036,5294.351,152.84537,0.07235373,-1,-6,742,16,30,296.57367,0,11.859108,0.09723208,-0.11644237
0,2.39E-04,0.7718323,424.36227,2647.0903,0.24222222,341.56506,-9,210,16,10,574.3345,2.9355664,7.4344044,0.008754863,-0.5404384
0,2.23E-04,2.6830957,509.10654,21.499998,0.1862675,264.80557,1,124,8,50,697.0889,2.5639057,7.464855,0.0868107,-0.3826169
0,1.94E-04,0.6729957,2210.418,1628.9547,0.22822756,95.33216,5,484,1,10,334.2635,16.981388,6.8782873,-0.20515089,-0.65675676
0,1.87E-04,2.4868555,2440.5154,30.405588,0.13085115,24.443954,7,277,64,30,494.34927,5.595448,8.282937,0.18019368,-0.44883558
0,2.04E-04,0.01217516,469.07758,5547.3564,0.37037313,256.47684,-6,250,32,10,977.3178,18.232029,7.235929,-0.26423392,-0.7028498
0,1.48E-04,1.9531636,2473.2517,176.71037,0.17809698,225,5,289,2,10,312.16272,0.6569588,8.226983,-0.13780999,-0.5959339
0,9.94E-06,7.9695115,6046.6685,375.20944,0.5324105,112.380135,-15,748,2,10,324.7079,4.262538,7.38823,-0.32263243,-0.78664356
0,2.53E-04,4.9407353,220.5916,85.99999,0.13271275,318.57632,1,579,32,40,283.76938,5.251402,8.5061865,-0.2820907,-0.3206651
0,2.10E-04,1.3152579,3149.0396,159.27518,0.12407187,19.133642,9,309,2,10,457.2978,11.874286,7.411289,0.11228136,-0.4221151
0,1.65E-04,2.0661516,3164.1182,0,0.21313852,262.5686,-3,694,16,10,476.70352,5.371903,7.459225,-0.039106146,-0.5591431
0,9.97E-05,0.18432845,4533.2583,3657.355,0.48548228,118.07249,-8,770,2,10,881.2844,15.412236,8.088825,-0.36378467,-0.7382716
0,1.35E-04,1.9752313,3523.6887,64.49999,0.15081263,344.0546,8,367,128,40,560.9871,3.3781307,7.0702724,0.055045873,-0.33862817
0,1.86E-04,0.9015028,209.30655,446.46976,0.15396947,288.43494,-5,195,16,30,653.3794,8.026948,7.338375,0.13870777,-0.4684184
0,2.09E-04,4.9866486,2043.8646,21.499998,0.1067763,300.96375,5,612,16,30,314.55457,1.3541625,7.756653,0.006530061,-0.43900847
0,4.10E-05,0,5289.4565,7254.9595,0.36128008,199.44003,-17,627,4,10,680.2279,23.678076,7.217047,-0.31267485,-0.70295924
0,1.07E-04,0.21139593,4108.2627,3831.5042,0.15093654,292.75098,22,264,16,10,683.87775,15.246085,7.784083,0.06794362,-0.5251331
0,1.76E-04,6.4012437,198.16425,225.23746,0.26823628,90,-13,687,1,10,234.6183,1.3934064,7.7940197,-0.03417467,-0.57429445
0,1.89E-04,0,938.6854,8042.193,0.4598269,191.00354,3,569,16,10,799.5435,16.560305,7.867914,-0.37402648,-0.74873
0,3.53E-04,4.3050222,218.78787,169.31848,0.35591167,257.90524,29,560,64,10,296.4487,13.071385,7.5882664,-0.16290079,-0.628692
0,5.25E-05,8.465362,2662.15,282.33167,0.30038828,236.68938,2,716,8,10,339.5278,9.636182,7.52094,-0.008849558,-0.6233535
0,3.86E-04,1.6083702,1447.3865,757.14343,0.29856157,127.99873,17,590,1,10,322.09363,18.224289,8.0703125,-0.28702578,-0.7426988
0,1.39E-04,3.2047641,1751.2175,171.99998,0.37460768,161.56505,-6,431,2,10,310.8084,5.1280046,6.966167,-0.25910136,-0.77992046
0,1.57E-04,0.9181974,3007.9253,1473.6881,0.3091651,222.2073,-15,536,4,10,839.28394,25.205872,7.727152,-0.27047145,-0.6050157
0,8.82E-05,0.028617674,3901.9805,5246.8853,0.25065178,51.009007,-31,497,128,10,626.2419,6.2509456,7.497753,0.002208481,-0.5299695
0,3.66E-04,6.735353,1703.9106,267.65326,0.31301302,295.55997,-2,57,16,10,1094.4688,5.901052,8.499884,-0.08857274,-0.58896035
0,3.47E-04,1.8238055,1042.6819,858.7516,0.34859863,315,11,96,16,10,1074.2245,13.538986,8.088955,-0.153471,-0.6404959
0,1.39E-04,2.913989,930.05316,765.90466,0.2188928,228.44739,-54,524,8,10,441.79886,25.48837,7.034767,0.024358697,-0.5111853
0,2.02E-04,9.96569,955.75134,29.369543,0.36368117,268.1524,-30,105,16,10,1225.8827,20.667637,7.107046,-0.28712872,-0.69405097
0,3.27E-04,0.011007981,1012.9162,5609.559,0.32371765,283.29858,17,494,64,10,802.6109,12.9046955,7.7114425,-0.2891751,-0.73575556
0,2.29E-04,2.4106557,974.74133,241.42955,0.22262037,63.434948,3,728,2,40,408.2234,2.0766673,7.351948,0.13300803,-0.4983678
0,2.03E-04,1.903021,2920.1082,205.3404,0.20925987,315,18,568,64,30,477.0922,9.120014,7.8813705,0.10515548,-0.4777027
0,3.04E-04,2.4410167,1046.2585,0,0.30417475,110.556046,3,276,1,10,331.90405,3.9628742,6.892169,-0.18534577,-0.7235619
0,6.97E-05,6.758492,3224.5293,30.405588,0.12838292,45,0,732,1,10,353.6813,4.5890746,7.6383576,-0.012430939,-0.61157936
0,1.47E-04,1.9281781,3142.9585,0,0.3745479,302.90524,-1,289,16,10,304.00854,4.6927934,7.3516083,-0.2688679,-0.7279192
0,1.50E-04,2.62003,2706.7717,0,0.2221632,284.03625,0,475,32,50,288.60123,1.9147184,7.864745,-0.057457335,-0.63166094
0,1.17E-04,2.0545688,1793.9297,1752.6394,0.041209403,86.18593,-4,356,4,40,538.13055,3.487623,7.1741467,0.041533545,-0.3802169
0,1.82E-04,0,2114.6394,8518.761,0.36624858,350.2176,-26,637,128,10,844.9532,13.420103,6.858527,-0.31762463,-0.7067749
0,2.30E-04,3.44E-04,1102.1976,6300.9707,0.47783145,279.68878,-30,533,16,10,812.4226,9.571257,5.5049973,-0.32452378,-0.7433928
0,2.81E-04,5.406748,773.99994,227.79872,0.31836557,53.1301,-12,165,64,40,593.5088,2.3215306,5.9705353,-0.34763092,-0.60451305
0,2.37E-05,0.5657339,3764.5918,2200.48,0.40026605,128.72893,5,744,2,10,630.1677,27.693672,7.8585954,-0.23236421,-0.7066167
0,2.52E-04,0.38909736,796.13513,1059.2609,0.37291646,257.61923,-19,454,16,10,816.1867,27.045273,7.485296,-0.17523868,-0.66455835
0,3.10E-04,2.0561662,150.49998,704.91345,0.11203743,225,1,362,64,40,667.92725,2.6261098,7.0662165,0.2623574,-0.34834585
0,1.01E-04,7.6182947,1891.037,154.52695,0.27551463,275.19443,3,28,64,10,951.97406,2.5639057,8.150982,0.048566643,-0.5979484
0,1.31E-04,1.6172968,3655.3625,30.405584,0.28155285,178.2643,-26,191,4,30,348.34106,7.623457,6.986806,-0.022274753,-0.6150531
0,1.25E-04,1.1757295,2994.1973,1881.2954,0.3119236,307.23483,17,611,32,30,682.26794,26.985172,7.740481,-0.16394383,-0.6131082
0,7.15E-05,0.40955204,3771.5676,2524.487,0.3878329,145.43747,4,161,1,10,930.0148,12.49106,7.4111814,-0.22416201,-0.7005659
0,1.07E-04,2.1146743,4008.5388,30.405588,0.34700653,237.26477,-16,667,16,40,460.61444,7.6853986,7.0153546,-0.14285715,-0.6
0,8.89E-05,0.53482544,1687.7166,3391.3833,0.45354575,79.592285,20,521,1,10,939.0823,21.995916,7.883238,-0.3458956,-0.75091577
0,0,11.053417,8227.897,56.576008,0.26342615,102.99461,23,771,1,30,297.8822,3.0959876,9.766288,0.05936706,-0.562548
0,1.92E-04,2.473527,2421.7935,375.33612,0.29344565,315,-2,470,16,10,285.41675,12.603937,7.5978174,-0.19068359,-0.7350993
0,2.61E-04,5.9871416,4360.4453,42.999996,0.2625063,176.18593,13,594,2,10,331.4273,3.487623,7.650909,-0.052983083,-0.49541575
0,1.68E-04,0.00169499,625.338,6177.665,0.36042386,324.4623,2,265,8,10,781.3815,1.9973403,7.614103,-0.24287653,-0.69750535
0,6.07E-05,0,4544.1494,8297.854,0.35936502,202.10945,-13,894,16,10,690.96576,15.645046,7.7410364,-0.36712563,-0.7365733
