flood,den_riv,den_road,dis_riv,dis_road,ndvi,aspect,curvature,dem,flow_dir,lulc,rainfall,slope,twi
1,0.37347560975609756,0.10548483741413807,0.021478700433482614,0.0509719213252571,0.07392753277173164,0.12761310724211597,0.40131578947368424,0.15200617283950618,0.25,0.2857142857142857,0.1308142283259614,0.10552556125667706,0.26146782390643153
1,0.36890243902439024,0.10834111473810024,0.035238296091801694,0.009603795423684862,0.37073756554907894,0.9155858992399086,0.4342105263157895,0.15046296296296297,0.0078125,0.2857142857142857,0.12997348068561762,0.0670112558192341,0.41061331551853697
1,0.9573170731707317,0.6299704457411199,0.059184438406624976,0.0,0.3202809932649215,0.40866693850107977,0.4276315789473684,0.0023148148148148147,0.0078125,0.42857142857142855,0.8065018667936426,0.0414552524734414,0.48922100130563106
1,0.3353658536585366,0.0413010737558618,0.39874907583008,0.28641303987337957,0.84141654660163,0.29139135294695007,0.26973684210526316,0.6589506172839507,0.125,0.0,0.10780348286970905,0.18855899217439318,0.1955300198451592
1,0.725609756097561,0.7878064737335863,0.0626577005183512,0.007931593902331557,0.3610303446398632,0.05391639355149885,0.45394736842105265,0.006944444444444444,0.03125,0.42857142857142855,0.8158096754548091,0.0545266497261175,0.4311344199719626
1,0.14115853658536584,0.2828814294864336,0.2965414011803262,0.024950281064700947,0.5836616858100435,0.2927734694791338,0.4144736842105263,0.3271604938271605,0.0078125,0.0,0.1775643228238738,0.15971676028299364,0.4982193970766177
1,0.21493902439024393,0.04522226531070034,0.37839828296165245,0.10186363884741521,0.5661452782892823,0.6609936444788717,0.3092105263157895,0.25771604938271603,0.125,0.0,0.5464561461837874,0.19026364122648995,0.24274718764838032
1,0.46951219512195125,0.30830634098432874,0.014434859893392002,0.0023996003470628685,0.4434706687805375,0.8838666072396469,0.3355263157894737,0.3773148148148148,0.25,0.2857142857142857,0.06564658960241586,0.17815390562279,0.3163745692956848
1,0.4405487804878048,0.7188572270037261,0.06401114736613614,0.012004744477016245,0.43783512269034874,0.2348630603165571,0.3881578947368421,0.005401234567901234,0.125,0.42857142857142855,0.9424370629852852,0.05204913711558495,0.19584682761353264
1,0.3231707317073171,0.16508134206847366,0.20545044001096766,0.03439234939262419,0.4171894956296101,0.8495082484396385,0.5526315789473685,0.3433641975308642,0.125,0.2857142857142857,0.42790651378741457,0.23708529040759288,0.4966492824908203
1,0.2942073170731707,0.12637034203758724,0.047424911704030605,0.15191990864173277,0.6639364929164578,0.6174432025962943,0.4868421052631579,0.20833333333333334,0.03125,0.0,0.532486945829319,0.3966743145300136,0.4331112001919689
1,0.3323170731707317,0.22482195844308678,0.4014525176591939,0.0016977272878022313,0.36154608606545335,0.19036509111270697,0.5197368421052632,0.1558641975308642,1.0,0.42857142857142855,0.28762111363816273,0.10552556125667706,0.28325598924799883
1,0.39024390243902435,0.09529009378555645,0.16593107773309484,0.1162170952783594,0.670383295353467,0.8405968864510224,0.4144736842105263,0.18904320987654322,0.0625,0.0,0.6011910415942041,0.42116711740430374,0.2506076777419684
